area_name,year,analysis
Bhundiya  ,2025,Predicted growth class: low | Model confidence: 99.9% | Forecast generated for year 2025 | Prediction based on historical urban growth patterns
sector 2,2039,Predicted growth class: medium | Model confidence: 95.4% | Forecast generated for year 2039 | Prediction based on historical urban growth patterns
sector 2,2040,Predicted growth class: medium | Model confidence: 96.8% | Forecast generated for year 2040 | Prediction based on historical urban growth patterns
sector 2 ,2025,Predicted growth class: medium | Model confidence: 98.5% | Forecast generated for year 2025 | Prediction based on historical urban growth patterns
sector 2 ,2026,Predicted growth class: medium | Model confidence: 99.4% | Forecast generated for year 2026 | Prediction based on historical urban growth patterns
sector 2 ,2027,Predicted growth class: medium | Model confidence: 99.0% | Forecast generated for year 2027 | Prediction based on historical urban growth patterns
sector 2 ,2028,Predicted growth class: medium | Model confidence: 99.4% | Forecast generated for year 2028 | Prediction based on historical urban growth patterns
sector 2 ,2029,Predicted growth class: medium | Model confidence: 99.2% | Forecast generated for year 2029 | Prediction based on historical urban growth patterns
sector 2 ,2030,Predicted growth class: medium | Model confidence: 99.2% | Forecast generated for year 2030 | Prediction based on historical urban growth patterns
sector 2 ,2031,Predicted growth class: medium | Model confidence: 99.0% | Forecast generated for year 2031 | Prediction based on historical urban growth patterns
sector 2 ,2032,Predicted growth class: medium | Model confidence: 98.0% | Forecast generated for year 2032 | Prediction based on historical urban growth patterns
sector 2 ,2033,Predicted growth class: medium | Model confidence: 92.1% | Forecast generated for year 2033 | Prediction based on historical urban growth patterns
sector 2 ,2034,Predicted growth class: medium | Model confidence: 92.1% | Forecast generated for year 2034 | Prediction based on historical urban growth patterns
sector 2 ,2035,Predicted growth class: medium | Model confidence: 91.4% | Forecast generated for year 2035 | Prediction based on historical urban growth patterns
sector 2 ,2036,Predicted growth class: medium | Model confidence: 91.2% | Forecast generated for year 2036 | Prediction based on historical urban growth patterns
sector 2 ,2037,Predicted growth class: medium | Model confidence: 89.2% | Forecast generated for year 2037 | Prediction based on historical urban growth patterns
sector 2 ,2038,Predicted growth class: medium | Model confidence: 89.2% | Forecast generated for year 2038 | Prediction based on historical urban growth patterns
sector 2 ,2039,Predicted growth class: medium | Model confidence: 88.8% | Forecast generated for year 2039 | Prediction based on historical urban growth patterns
sector 2 ,2040,Predicted growth class: medium | Model confidence: 88.1% | Forecast generated for year 2040 | Prediction based on historical urban growth patterns
sector 20,2025,Predicted growth class: medium | Model confidence: 95.1% | Forecast generated for year 2025 | Prediction based on historical urban growth patterns
sector 20,2026,Predicted growth class: medium | Model confidence: 95.1% | Forecast generated for year 2026 | Prediction based on historical urban growth patterns
sector 20,2027,Predicted growth class: medium | Model confidence: 91.6% | Forecast generated for year 2027 | Prediction based on historical urban growth patterns
sector 20,2028,Predicted growth class: medium | Model confidence: 94.4% | Forecast generated for year 2028 | Prediction based on historical urban growth patterns
sector 20,2029,Predicted growth class: medium | Model confidence: 94.4% | Forecast generated for year 2029 | Prediction based on historical urban growth patterns
sector 20,2030,Predicted growth class: medium | Model confidence: 94.2% | Forecast generated for year 2030 | Prediction based on historical urban growth patterns
sector 20,2031,Predicted growth class: medium | Model confidence: 94.2% | Forecast generated for year 2031 | Prediction based on historical urban growth patterns
sector 20,2032,Predicted growth class: medium | Model confidence: 94.2% | Forecast generated for year 2032 | Prediction based on historical urban growth patterns
sector 20,2033,Predicted growth class: medium | Model confidence: 94.4% | Forecast generated for year 2033 | Prediction based on historical urban growth patterns
sector 20,2034,Predicted growth class: medium | Model confidence: 94.4% | Forecast generated for year 2034 | Prediction based on historical urban growth patterns
sector 20,2035,Predicted growth class: medium | Model confidence: 94.3% | Forecast generated for year 2035 | Prediction based on historical urban growth patterns
sector 20,2036,Predicted growth class: medium | Model confidence: 94.3% | Forecast generated for year 2036 | Prediction based on historical urban growth patterns
sector 20,2037,Predicted growth class: medium | Model confidence: 94.5% | Forecast generated for year 2037 | Prediction based on historical urban growth patterns
sector 20,2038,Predicted growth class: medium | Model confidence: 94.5% | Forecast generated for year 2038 | Prediction based on historical urban growth patterns
sector 20,2039,Predicted growth class: medium | Model confidence: 94.3% | Forecast generated for year 2039 | Prediction based on historical urban growth patterns
sector 20,2040,Predicted growth class: medium | Model confidence: 94.1% | Forecast generated for year 2040 | Prediction based on historical urban growth patterns
somnath park society,2025,Predicted growth class: high | Model confidence: 79.8% | Forecast generated for year 2025 | Prediction based on historical urban growth patterns
somnath park society,2026,Predicted growth class: high | Model confidence: 58.3% | Forecast generated for year 2026 | Prediction based on historical urban growth patterns
somnath park society,2027,Predicted growth class: high | Model confidence: 77.7% | Forecast generated for year 2027 | Prediction based on historical urban growth patterns
somnath park society,2028,Predicted growth class: high | Model confidence: 50.8% | Forecast generated for year 2028 | Prediction based on historical urban growth patterns
somnath park society,2029,Predicted growth class: high | Model confidence: 51.7% | Forecast generated for year 2029 | Prediction based on historical urban growth patterns
somnath park society,2030,Predicted growth class: high | Model confidence: 52.2% | Forecast generated for year 2030 | Prediction based on historical urban growth patterns
somnath park society,2031,Predicted growth class: high | Model confidence: 51.7% | Forecast generated for year 2031 | Prediction based on historical urban growth patterns
somnath park society,2032,Predicted growth class: high | Model confidence: 49.8% | Forecast generated for year 2032 | Prediction based on historical urban growth patterns
somnath park society,2033,Predicted growth class: high | Model confidence: 50.3% | Forecast generated for year 2033 | Prediction based on historical urban growth patterns
somnath park society,2034,Predicted growth class: high | Model confidence: 50.2% | Forecast generated for year 2034 | Prediction based on historical urban growth patterns
somnath park society,2035,Predicted growth class: high | Model confidence: 50.8% | Forecast generated for year 2035 | Prediction based on historical urban growth patterns
somnath park society,2036,Predicted growth class: high | Model confidence: 51.5% | Forecast generated for year 2036 | Prediction based on historical urban growth patterns
somnath park society,2037,Predicted growth class: high | Model confidence: 51.3% | Forecast generated for year 2037 | Prediction based on historical urban growth patterns
somnath park society,2038,Predicted growth class: high | Model confidence: 50.3% | Forecast generated for year 2038 | Prediction based on historical urban growth patterns
somnath park society,2039,Predicted growth class: high | Model confidence: 50.3% | Forecast generated for year 2039 | Prediction based on historical urban growth patterns
somnath park society,2040,Predicted growth class: high | Model confidence: 50.3% | Forecast generated for year 2040 | Prediction based on historical urban growth patterns
